NERC_ID,start_date,end_date,duration,centroid_date,lowest_temperature
SERC,1989-02-24,1989-02-25,2,1989-02-24,265.711272034377
SERC,1989-12-14,1989-12-26,13,1989-12-20,256.25481804906
SERC,1991-02-16,1991-02-16,1,1991-02-16,265.579898704729
SERC,1992-01-15,1992-01-17,3,1992-01-16,266.130626161301
SERC,1993-02-18,1993-02-19,2,1993-02-18,266.665419810347
SERC,1993-03-14,1993-03-15,2,1993-03-14,265.480251386206
SERC,1993-12-25,1993-12-25,1,1993-12-25,267.628623302407
SERC,1994-01-09,1994-01-09,1,1994-01-09,267.461841871312
SERC,1994-01-15,1994-01-22,8,1994-01-18,259.780834746291
SERC,1994-02-01,1994-02-02,2,1994-02-01,267.380468270743
SERC,1995-01-04,1995-01-05,2,1995-01-04,266.908695637057
SERC,1995-02-06,1995-02-09,4,1995-02-07,265.050964912172
SERC,1995-12-09,1995-12-11,3,1995-12-10,265.823220195867
SERC,1995-12-23,1995-12-29,7,1995-12-26,266.885279523097
SERC,1996-01-07,1996-01-09,3,1996-01-08,262.951160789983
SERC,1996-01-19,1996-01-21,3,1996-01-20,264.958154092119
SERC,1996-02-02,1996-02-06,5,1996-02-04,258.823294201068
SERC,1996-03-08,1996-03-10,3,1996-03-09,265.364945891934
SERC,1996-12-19,1996-12-21,3,1996-12-20,265.864039701081
SERC,1997-01-10,1997-01-19,10,1997-01-14,261.683856333474
SERC,1998-03-11,1998-03-12,2,1998-03-11,266.73087456512
SERC,1999-01-03,1999-01-06,4,1999-01-04,262.832288697346
SERC,1999-01-10,1999-01-10,1,1999-01-10,267.828504304026
SERC,2000-01-25,2000-01-28,4,2000-01-26,264.166137655161
SERC,2000-01-31,2000-02-02,3,2000-02-01,266.426637030942
SERC,2000-12-17,2000-12-26,10,2000-12-21,262.365119972118
SERC,2000-12-29,2001-01-05,8,2001-01-01,262.614852193786
SERC,2001-12-31,2002-01-04,5,2002-01-02,266.874384369281
SERC,2002-02-28,2002-02-28,1,2002-02-28,267.610498166645
SERC,2003-01-17,2003-01-19,3,2003-01-18,265.079601219147
SERC,2003-01-23,2003-01-27,5,2003-01-25,261.916227675115
SERC,2004-01-07,2004-01-07,1,2004-01-07,267.814349448627
SERC,2004-01-28,2004-01-31,4,2004-01-29,266.064705618077
SERC,2004-12-20,2004-12-20,1,2004-12-20,267.289844906758
SERC,2004-12-24,2004-12-25,2,2004-12-24,267.476970809384
SERC,2005-01-17,2005-01-18,2,2005-01-17,266.200834071494
SERC,2005-01-23,2005-01-24,2,2005-01-23,266.389254458409
SERC,2006-12-08,2006-12-09,2,2006-12-08,267.03786871522
SERC,2007-01-29,2007-01-31,3,2007-01-30,265.488691275164
SERC,2007-02-04,2007-02-05,2,2007-02-04,266.696640240046
SERC,2007-02-15,2007-02-17,3,2007-02-16,266.576883876664
SERC,2008-01-02,2008-01-04,3,2008-01-03,264.707398187197
SERC,2008-01-19,2008-01-21,3,2008-01-20,265.230332577492
SERC,2008-12-22,2008-12-23,2,2008-12-22,266.14296314637
SERC,2009-01-14,2009-01-17,4,2009-01-15,263.694022971386
SERC,2009-01-21,2009-01-21,1,2009-01-21,267.436760383813
SERC,2009-02-04,2009-02-05,2,2009-02-04,264.788318342798
SERC,2009-03-02,2009-03-03,2,2009-03-02,265.947788255861
SERC,2010-01-02,2010-01-12,11,2010-01-07,261.161897684396
SERC,2010-01-31,2010-01-31,1,2010-01-31,267.269945350177
SERC,2010-02-10,2010-02-11,2,2010-02-10,266.86356865127
SERC,2010-02-15,2010-02-17,3,2010-02-16,266.460695511927
SERC,2010-02-26,2010-02-26,1,2010-02-26,267.904389687226
SERC,2010-12-07,2010-12-08,2,2010-12-07,266.74792156089
SERC,2010-12-12,2010-12-15,4,2010-12-13,263.560475212375
SERC,2010-12-27,2010-12-28,2,2010-12-27,266.991961136112
SERC,2011-01-09,2011-01-15,7,2011-01-12,262.945728691886
SERC,2011-01-22,2011-01-22,1,2011-01-22,267.243876202794
SERC,2011-02-09,2011-02-11,3,2011-02-10,266.849832314216
SERC,2012-02-12,2012-02-12,1,2012-02-12,266.973138118961
SERC,2014-01-04,2014-01-08,5,2014-01-06,259.778214266003
SERC,2014-01-17,2014-01-17,1,2014-01-17,267.806970538326
SERC,2014-01-22,2014-01-25,4,2014-01-23,262.441599854662
SERC,2014-01-27,2014-01-31,5,2014-01-29,263.122437208423
SERC,2014-02-07,2014-02-07,1,2014-02-07,267.644555884937
SERC,2014-11-19,2014-11-19,1,2014-11-19,267.842172282832
SERC,2015-01-07,2015-01-10,4,2015-01-08,262.341037856745
SERC,2015-02-14,2015-02-20,7,2015-02-17,261.30609309809
SERC,2015-02-27,2015-02-27,1,2015-02-27,267.581479972368
SERC,2016-01-12,2016-01-12,1,2016-01-12,267.871841281138
SERC,2016-01-18,2016-01-19,2,2016-01-18,266.273785524347
SERC,2016-02-10,2016-02-10,1,2016-02-10,266.742638644369
SERC,2017-01-07,2017-01-09,3,2017-01-08,264.41726790944
SERC,2017-12-31,2018-01-07,8,2018-01-03,262.461405967406
SERC,2018-01-14,2018-01-19,6,2018-01-16,263.507642918074
SERC,2019-01-21,2019-01-21,1,2019-01-21,267.754005587666
SERC,2019-01-29,2019-01-31,3,2019-01-30,265.113236671422
SERC,2019-03-05,2019-03-05,1,2019-03-05,267.933530033254
SERC,2020-01-20,2020-01-21,2,2020-01-20,266.440519783601
SERC,2021-02-16,2021-02-18,3,2021-02-17,266.715944941977
SERC,2022-01-21,2022-01-23,3,2022-01-22,266.208730008432
SERC,2022-12-22,2022-12-26,5,2022-12-24,258.799576240521
SERC,2024-01-14,2024-01-21,8,2024-01-17,263.52162438057
Southwest,1981-02-01,1981-02-01,1,1981-02-01,271.42530860586
Southwest,1981-12-24,1981-12-24,1,1981-12-24,271.364605996445
Southwest,1982-01-04,1982-01-04,1,1982-01-04,271.461129731203
Southwest,1982-01-23,1982-01-23,1,1982-01-23,271.411964851539
Southwest,1982-02-02,1982-02-06,5,1982-02-04,270.510785256993
Southwest,1982-12-25,1983-01-03,10,1982-12-29,269.494746091153
Southwest,1983-11-27,1983-11-28,2,1983-11-27,270.525938875439
Southwest,1984-01-17,1984-01-22,6,1984-01-19,269.715635509997
Southwest,1984-12-15,1984-12-15,1,1984-12-15,271.192876175636
Southwest,1985-01-02,1985-01-03,2,1985-01-02,271.193231287646
Southwest,1985-01-13,1985-01-13,1,1985-01-13,271.668209640418
Southwest,1985-01-30,1985-02-07,9,1985-02-03,265.151096952703
Southwest,1985-12-11,1985-12-14,4,1985-12-12,269.251893491483
Southwest,1986-02-09,1986-02-11,3,1986-02-10,269.478013701919
Southwest,1986-12-11,1986-12-11,1,1986-12-11,271.179683963735
Southwest,1987-01-16,1987-01-23,8,1987-01-19,267.238607245573
Southwest,1987-02-21,1987-02-21,1,1987-02-21,271.561102456162
Southwest,1987-02-28,1987-02-28,1,1987-02-28,271.528133227013
Southwest,1987-12-14,1987-12-16,3,1987-12-15,267.592217186433
Southwest,1987-12-25,1988-01-03,10,1987-12-29,266.336066003313
Southwest,1988-01-08,1988-01-08,1,1988-01-08,271.706130204249
Southwest,1988-01-19,1988-01-24,6,1988-01-21,268.353490365595
Southwest,1988-12-27,1988-12-31,5,1988-12-29,267.21998276966
Southwest,1989-01-07,1989-01-09,3,1989-01-08,268.973756261856
Southwest,1989-01-12,1989-01-15,4,1989-01-13,269.737710932443
Southwest,1989-02-05,1989-02-08,4,1989-02-06,267.854642388372
Southwest,1989-03-05,1989-03-05,1,1989-03-05,271.565179961014
Southwest,1989-12-12,1989-12-13,2,1989-12-12,269.909334811029
Southwest,1990-01-04,1990-01-06,3,1990-01-05,269.70190417587
Southwest,1990-01-20,1990-01-20,1,1990-01-20,270.603303688045
Southwest,1990-02-15,1990-02-17,3,1990-02-16,268.210608876435
Southwest,1990-12-20,1990-12-27,8,1990-12-23,264.046993308837
Southwest,1990-12-31,1990-12-31,1,1990-12-31,271.345398487457
Southwest,1991-01-29,1991-01-30,2,1991-01-29,271.585115628198
Southwest,1991-12-01,1991-12-03,3,1991-12-02,270.031447777913
Southwest,1992-01-14,1992-01-17,4,1992-01-15,270.465991086452
Southwest,1992-11-25,1992-11-27,3,1992-11-26,270.28082361206
Southwest,1992-12-14,1992-12-17,4,1992-12-15,269.814736322754
Southwest,1993-12-23,1993-12-24,2,1993-12-23,270.569285235096
Southwest,1994-01-30,1994-02-02,4,1994-01-31,269.063231724139
Southwest,1994-11-28,1994-11-28,1,1994-11-28,271.609161448289
Southwest,1995-12-21,1995-12-24,4,1995-12-22,270.906274526626
Southwest,1996-01-24,1996-01-25,2,1996-01-24,271.358389502164
Southwest,1996-12-17,1996-12-20,4,1996-12-18,268.768996279279
Southwest,1997-01-07,1997-01-11,5,1997-01-09,268.932512193655
Southwest,1997-01-14,1997-01-17,4,1997-01-15,270.398219916625
Southwest,1997-12-10,1997-12-13,4,1997-12-11,269.855848345912
Southwest,1997-12-24,1997-12-28,5,1997-12-26,268.62100902242
Southwest,1998-02-27,1998-02-28,2,1998-02-27,271.609173628147
Southwest,1998-12-07,1998-12-10,4,1998-12-08,270.587599376382
Southwest,1998-12-22,1998-12-24,3,1998-12-23,269.756077017758
Southwest,2000-01-03,2000-01-05,3,2000-01-04,270.688833475856
Southwest,2000-01-07,2000-01-08,2,2000-01-07,271.569462904346
Southwest,2001-01-16,2001-01-20,5,2001-01-18,269.294141174328
Southwest,2001-01-29,2001-02-01,4,2001-01-30,270.341973041326
Southwest,2001-02-09,2001-02-10,2,2001-02-09,271.646862819112
Southwest,2001-11-27,2001-11-28,2,2001-11-27,270.563895560629
Southwest,2001-12-12,2001-12-15,4,2001-12-13,270.760378431384
Southwest,2001-12-24,2001-12-24,1,2001-12-24,271.659848281263
Southwest,2002-01-31,2002-02-02,3,2002-02-01,269.182820101414
Southwest,2002-03-02,2002-03-04,3,2002-03-03,268.687769237148
Southwest,2002-12-20,2002-12-20,1,2002-12-20,271.384316277303
Southwest,2002-12-24,2002-12-27,4,2002-12-25,269.73165978134
Southwest,2003-02-07,2003-02-07,1,2003-02-07,271.626570425827
Southwest,2003-12-28,2003-12-29,2,2003-12-28,268.656981108193
Southwest,2004-01-05,2004-01-05,1,2004-01-05,270.860224273593
Southwest,2004-01-26,2004-01-27,2,2004-01-26,271.35008671649
Southwest,2004-02-05,2004-02-07,3,2004-02-06,271.181776421211
Southwest,2004-02-11,2004-02-14,4,2004-02-12,269.61610695189
Southwest,2004-11-30,2004-12-01,2,2004-11-30,270.077917584358
Southwest,2004-12-23,2004-12-25,3,2004-12-24,269.10673911222
Southwest,2005-01-06,2005-01-06,1,2005-01-06,271.604804678252
Southwest,2005-11-28,2005-11-28,1,2005-11-28,271.479322782402
Southwest,2005-12-05,2005-12-08,4,2005-12-06,270.03780461776
Southwest,2006-01-17,2006-01-17,1,2006-01-17,271.701553713328
Southwest,2006-01-21,2006-01-21,1,2006-01-21,271.621473551033
Southwest,2006-11-30,2006-12-01,2,2006-11-30,270.146405046454
Southwest,2006-12-20,2006-12-22,3,2006-12-21,270.496855985748
Southwest,2007-01-14,2007-01-18,5,2007-01-16,266.804563695386
Southwest,2007-01-21,2007-01-23,3,2007-01-22,270.04427156801
Southwest,2007-02-02,2007-02-02,1,2007-02-02,271.236667116777
Southwest,2007-03-02,2007-03-02,1,2007-03-02,271.747451555615
Southwest,2007-12-14,2007-12-16,3,2007-12-15,270.942251274769
Southwest,2007-12-23,2007-12-23,1,2007-12-23,271.211164311579
Southwest,2007-12-26,2007-12-30,5,2007-12-28,268.776723880141
Southwest,2008-01-16,2008-01-20,5,2008-01-18,268.512811985092
Southwest,2008-01-30,2008-02-01,3,2008-01-31,270.855397533839
Southwest,2008-02-06,2008-02-06,1,2008-02-06,270.349172636184
Southwest,2008-12-27,2008-12-28,2,2008-12-27,270.725415831759
Southwest,2009-12-04,2009-12-05,2,2009-12-04,271.02177481178
Southwest,2009-12-09,2009-12-10,2,2009-12-09,270.541515582241
Southwest,2009-12-24,2009-12-27,4,2009-12-25,269.642992140342
Southwest,2010-11-29,2010-11-30,2,2010-11-29,270.980609748703
Southwest,2010-12-31,2011-01-04,5,2011-01-02,266.518928437322
Southwest,2011-01-10,2011-01-11,2,2011-01-10,271.477843929312
Southwest,2011-02-01,2011-02-05,5,2011-02-03,262.959057664158
Southwest,2011-02-09,2011-02-11,3,2011-02-10,269.59861605032
Southwest,2011-12-05,2011-12-08,4,2011-12-06,268.439776581832
Southwest,2011-12-22,2011-12-25,4,2011-12-23,270.136687780643
Southwest,2012-12-27,2012-12-29,3,2012-12-28,270.69799203964
Southwest,2012-12-31,2013-01-06,7,2013-01-03,269.27647155779
Southwest,2013-01-12,2013-01-17,6,2013-01-14,265.787836340508
Southwest,2013-02-11,2013-02-12,2,2013-02-11,271.146823019821
Southwest,2013-02-22,2013-02-22,1,2013-02-22,271.601652529043
Southwest,2013-02-26,2013-02-26,1,2013-02-26,271.727619599455
Southwest,2013-12-06,2013-12-10,5,2013-12-08,269.473525818597
Southwest,2014-12-27,2015-01-04,9,2014-12-31,269.217461930015
Southwest,2015-12-15,2015-12-17,3,2015-12-16,270.036830993512
Southwest,2015-12-26,2016-01-01,7,2015-12-29,269.562372199649
Southwest,2016-01-09,2016-01-12,4,2016-01-10,270.723032672495
Southwest,2016-02-02,2016-02-05,4,2016-02-03,269.32561493859
Southwest,2016-12-18,2016-12-18,1,2016-12-18,271.602650759565
Southwest,2017-01-25,2017-01-28,4,2017-01-26,269.861931004743
Southwest,2018-12-28,2019-01-03,7,2018-12-31,268.418574404358
Southwest,2019-02-08,2019-02-08,1,2019-02-08,271.165263626716
Southwest,2019-02-18,2019-02-21,4,2019-02-19,270.558763909791
Southwest,2019-02-23,2019-02-24,2,2019-02-23,271.434047930521
Southwest,2019-12-29,2019-12-30,2,2019-12-29,270.982934601828
Southwest,2020-02-05,2020-02-06,2,2020-02-05,269.300008292997
Southwest,2021-01-26,2021-01-27,2,2021-01-26,271.406764128467
Southwest,2021-02-14,2021-02-16,3,2021-02-15,271.06351994566
Southwest,2021-02-18,2021-02-18,1,2021-02-18,271.633093402994
Southwest,2022-01-02,2022-01-03,2,2022-01-02,271.159341428296
Southwest,2022-02-03,2022-02-05,3,2022-02-04,268.599146185031
Southwest,2022-02-24,2022-02-25,2,2022-02-24,270.72967984716
Southwest,2022-12-14,2022-12-17,4,2022-12-15,270.683720891637
Southwest,2023-01-20,2023-01-27,8,2023-01-23,270.698452833699
Southwest,2023-02-15,2023-02-17,3,2023-02-16,269.451180910116
Southwest,2024-01-07,2024-01-13,7,2024-01-10,269.467663380216
SPP-N,1980-01-08,1980-01-08,1,1980-01-08,253.049450349108
SPP-N,1980-01-27,1980-01-31,5,1980-01-29,250.632007227336
SPP-N,1980-02-16,1980-02-16,1,1980-02-16,252.902614754842
SPP-N,1980-03-01,1980-03-01,1,1980-03-01,252.123975291766
SPP-N,1981-02-09,1981-02-12,4,1981-02-10,249.548168034838
SPP-N,1981-12-18,1981-12-18,1,1981-12-18,252.41055484065
SPP-N,1982-01-05,1982-01-17,13,1982-01-11,243.45694898738
SPP-N,1982-01-22,1982-01-24,3,1982-01-23,250.656723869277
SPP-N,1982-02-02,1982-02-11,10,1982-02-06,244.636007421093
SPP-N,1983-12-16,1983-12-30,15,1983-12-23,238.043629594844
SPP-N,1984-01-13,1984-01-21,9,1984-01-17,243.26141469587
SPP-N,1985-01-11,1985-01-12,2,1985-01-11,251.401090775411
SPP-N,1985-01-19,1985-01-21,3,1985-01-20,246.656585870242
SPP-N,1985-01-30,1985-02-07,9,1985-02-03,243.647765259204
SPP-N,1985-02-11,1985-02-11,1,1985-02-11,253.219759512144
SPP-N,1985-11-28,1985-12-03,6,1985-11-30,246.790782297576
SPP-N,1985-12-11,1985-12-14,4,1985-12-12,246.990015349746
SPP-N,1985-12-19,1985-12-19,1,1985-12-19,252.705100713962
SPP-N,1985-12-25,1985-12-25,1,1985-12-25,252.780092547811
SPP-N,1986-01-06,1986-01-07,2,1986-01-06,252.121461156081
SPP-N,1986-02-09,1986-02-13,5,1986-02-11,248.672973105309
SPP-N,1988-01-01,1988-01-09,9,1988-01-05,247.625647043107
SPP-N,1988-02-01,1988-02-06,6,1988-02-03,248.704648019807
SPP-N,1988-02-10,1988-02-11,2,1988-02-10,248.625895557338
SPP-N,1989-02-02,1989-02-09,8,1989-02-05,244.115358678384
SPP-N,1989-03-04,1989-03-05,2,1989-03-04,250.815762762379
SPP-N,1989-12-14,1989-12-23,10,1989-12-18,241.709925591196
SPP-N,1990-12-20,1990-12-31,12,1990-12-25,243.121117909399
SPP-N,1991-01-03,1991-01-03,1,1991-01-03,252.471251232439
SPP-N,1991-11-03,1991-11-03,1,1991-11-03,253.137041810519
SPP-N,1992-12-30,1993-01-01,3,1992-12-31,251.649266233839
SPP-N,1993-01-09,1993-01-10,2,1993-01-09,251.911342792188
SPP-N,1993-01-14,1993-01-14,1,1993-01-14,251.371193591873
SPP-N,1993-02-15,1993-02-18,4,1993-02-16,246.513684978268
SPP-N,1993-02-23,1993-02-25,3,1993-02-24,250.648765538736
SPP-N,1994-01-07,1994-01-08,2,1994-01-07,251.528031168137
SPP-N,1994-01-15,1994-01-19,5,1994-01-17,248.49811930849
SPP-N,1994-01-30,1994-02-04,6,1994-02-01,249.73924655905
SPP-N,1994-02-06,1994-02-10,5,1994-02-08,245.27228281535
SPP-N,1994-02-25,1994-02-26,2,1994-02-25,252.796828143695
SPP-N,1995-01-03,1995-01-04,2,1995-01-03,252.110898031715
SPP-N,1996-01-05,1996-01-06,2,1996-01-05,250.672215462113
SPP-N,1996-01-18,1996-01-20,3,1996-01-19,246.508551421841
SPP-N,1996-01-24,1996-02-04,12,1996-01-29,240.504103449277
SPP-N,1996-03-07,1996-03-08,2,1996-03-07,252.070204197728
SPP-N,1996-12-18,1996-12-19,2,1996-12-18,250.622498871658
SPP-N,1996-12-23,1996-12-27,5,1996-12-25,247.503890202603
SPP-N,1997-01-10,1997-01-17,8,1997-01-13,244.327460206271
SPP-N,1997-01-25,1997-01-28,4,1997-01-26,249.444006694997
SPP-N,1998-03-10,1998-03-11,2,1998-03-10,250.740601499648
SPP-N,1998-12-21,1998-12-23,3,1998-12-22,252.629238306538
SPP-N,1999-01-03,1999-01-04,2,1999-01-03,250.933892200387
SPP-N,1999-01-08,1999-01-08,1,1999-01-08,253.130492930473
SPP-N,2000-12-11,2000-12-13,3,2000-12-12,248.626058052531
SPP-N,2000-12-16,2000-12-18,3,2000-12-17,252.190970328016
SPP-N,2000-12-20,2000-12-25,6,2000-12-22,249.914379136225
SPP-N,2000-12-31,2001-01-01,2,2000-12-31,252.22101978582
SPP-N,2001-02-09,2001-02-10,2,2001-02-09,251.224920471096
SPP-N,2001-02-15,2001-02-16,2,2001-02-15,252.018576538406
SPP-N,2003-02-24,2003-02-25,2,2003-02-24,251.285747801397
SPP-N,2004-01-05,2004-01-06,2,2004-01-05,251.311125846201
SPP-N,2004-01-27,2004-01-29,3,2004-01-28,251.006857294372
SPP-N,2005-01-05,2005-01-06,2,2005-01-05,252.805697680602
SPP-N,2005-01-14,2005-01-16,3,2005-01-15,247.082887822499
SPP-N,2005-12-06,2005-12-08,3,2005-12-07,249.943286951316
SPP-N,2005-12-18,2005-12-18,1,2005-12-18,253.026356415349
SPP-N,2006-02-17,2006-02-19,3,2006-02-18,248.4084034985
SPP-N,2007-01-13,2007-01-16,4,2007-01-14,252.660232674217
SPP-N,2007-02-02,2007-02-04,3,2007-02-03,250.192983663789
SPP-N,2007-02-14,2007-02-15,2,2007-02-14,249.473382269482
SPP-N,2008-01-18,2008-01-20,3,2008-01-19,252.865848454694
SPP-N,2008-01-23,2008-01-23,1,2008-01-23,252.407562689769
SPP-N,2008-02-20,2008-02-20,1,2008-02-20,253.096646375142
SPP-N,2008-12-15,2008-12-17,3,2008-12-16,248.811528430207
SPP-N,2008-12-20,2008-12-23,4,2008-12-21,249.708082515612
SPP-N,2009-01-14,2009-01-15,2,2009-01-14,250.289323221693
SPP-N,2009-01-24,2009-01-27,4,2009-01-25,251.738032099115
SPP-N,2009-12-10,2009-12-10,1,2009-12-10,251.851948670844
SPP-N,2010-01-01,2010-01-03,3,2010-01-02,250.422799099368
SPP-N,2010-01-06,2010-01-09,4,2010-01-07,246.305099560702
SPP-N,2010-02-09,2010-02-09,1,2010-02-09,252.884592270931
SPP-N,2011-01-01,2011-01-02,2,2011-01-01,251.154540332969
SPP-N,2011-01-11,2011-01-12,2,2011-01-11,251.108725824807
SPP-N,2011-01-31,2011-02-03,4,2011-02-01,248.149415583933
SPP-N,2011-02-08,2011-02-09,2,2011-02-08,249.206725544192
SPP-N,2013-12-06,2013-12-10,5,2013-12-08,250.220055141318
SPP-N,2013-12-23,2013-12-23,1,2013-12-23,252.652119587049
SPP-N,2014-01-05,2014-01-07,3,2014-01-06,248.163293660153
SPP-N,2014-01-28,2014-01-28,1,2014-01-28,252.862318170462
SPP-N,2014-02-05,2014-02-10,6,2014-02-07,248.249444522424
SPP-N,2014-03-01,2014-03-02,2,2014-03-01,249.830611976264
SPP-N,2014-12-30,2014-12-31,2,2014-12-30,250.839766515583
SPP-N,2015-01-04,2015-01-09,6,2015-01-06,250.458364343487
SPP-N,2015-01-12,2015-01-12,1,2015-01-12,253.039396164465
SPP-N,2015-02-27,2015-02-27,1,2015-02-27,253.161122692038
SPP-N,2016-01-17,2016-01-17,1,2016-01-17,252.992494644448
SPP-N,2016-12-17,2016-12-18,2,2016-12-17,249.319310704527
SPP-N,2017-01-04,2017-01-07,4,2017-01-05,249.480940342359
SPP-N,2017-12-26,2017-12-26,1,2017-12-26,252.231999773827
SPP-N,2017-12-30,2018-01-02,4,2017-12-31,247.206923085211
SPP-N,2018-01-15,2018-01-16,2,2018-01-15,251.580077320495
SPP-N,2018-02-11,2018-02-11,1,2018-02-11,252.929232586681
SPP-N,2019-01-01,2019-01-01,1,2019-01-01,251.880125800882
SPP-N,2019-01-29,2019-01-31,3,2019-01-30,249.352738264257
SPP-N,2019-02-06,2019-02-09,4,2019-02-07,249.433632054262
SPP-N,2019-02-25,2019-02-27,3,2019-02-26,251.131884223423
SPP-N,2019-03-02,2019-03-05,4,2019-03-03,247.680554418113
SPP-N,2020-02-13,2020-02-13,1,2020-02-13,252.97349527585
SPP-N,2021-02-07,2021-02-18,12,2021-02-12,243.916036138954
SPP-N,2022-01-01,2022-01-01,1,2022-01-01,252.5511417991
SPP-N,2022-01-06,2022-01-07,2,2022-01-06,250.324039587021
SPP-N,2022-02-22,2022-02-24,3,2022-02-23,250.438056610324
SPP-N,2022-12-19,2022-12-25,7,2022-12-22,243.91607094598
SPP-N,2023-01-29,2023-02-01,4,2023-01-30,247.671876720723
SPP-N,2023-02-23,2023-02-24,2,2023-02-23,250.514996538479
SPP-N,2024-01-12,2024-01-20,9,2024-01-16,243.285670875723
SPP-S,1980-01-30,1980-02-01,3,1980-01-31,259.20037725437
SPP-S,1980-02-09,1980-02-12,4,1980-02-10,259.321337603363
SPP-S,1980-02-17,1980-02-17,1,1980-02-17,260.451532977004
SPP-S,1980-03-01,1980-03-02,2,1980-03-01,260.053167675144
SPP-S,1981-02-03,1981-02-03,1,1981-02-03,261.808137218673
SPP-S,1981-02-10,1981-02-12,3,1981-02-11,258.374118143602
SPP-S,1981-12-18,1981-12-19,2,1981-12-18,260.570469323857
SPP-S,1982-01-07,1982-01-17,11,1982-01-12,252.552064947587
SPP-S,1982-02-03,1982-02-11,9,1982-02-07,255.781591776507
SPP-S,1983-12-17,1983-12-31,15,1983-12-24,249.004817562114
SPP-S,1984-01-14,1984-01-21,8,1984-01-17,254.661620171817
SPP-S,1985-01-11,1985-01-14,4,1985-01-12,258.716985206309
SPP-S,1985-01-19,1985-01-22,4,1985-01-20,253.607612362918
SPP-S,1985-01-30,1985-02-04,6,1985-02-01,253.403643533416
SPP-S,1985-02-06,1985-02-08,3,1985-02-07,258.330364921789
SPP-S,1985-02-12,1985-02-12,1,1985-02-12,262.37155703323
SPP-S,1985-12-02,1985-12-03,2,1985-12-02,258.647721221643
SPP-S,1985-12-12,1985-12-15,4,1985-12-13,256.544700608815
SPP-S,1985-12-18,1985-12-20,3,1985-12-19,260.306191063319
SPP-S,1985-12-25,1985-12-26,2,1985-12-25,259.374625733166
SPP-S,1986-02-10,1986-02-12,3,1986-02-11,259.756814814475
SPP-S,1987-01-20,1987-01-24,5,1987-01-22,261.527102726503
SPP-S,1987-12-16,1987-12-16,1,1987-12-16,261.214928871195
SPP-S,1988-01-05,1988-01-14,10,1988-01-09,256.331583559391
SPP-S,1988-02-05,1988-02-07,3,1988-02-06,259.721828383614
SPP-S,1988-02-11,1988-02-12,2,1988-02-11,259.468288713893
SPP-S,1989-02-03,1989-02-09,7,1989-02-06,255.443864420576
SPP-S,1989-03-06,1989-03-06,1,1989-03-06,261.463862448663
SPP-S,1989-12-12,1989-12-24,13,1989-12-18,248.984671630211
SPP-S,1990-12-22,1990-12-25,4,1990-12-23,255.847683386076
SPP-S,1990-12-30,1991-01-01,3,1990-12-31,258.471529449902
SPP-S,1993-02-17,1993-02-18,2,1993-02-17,259.009438413153
SPP-S,1994-01-08,1994-01-08,1,1994-01-08,261.612894223645
SPP-S,1994-01-15,1994-01-20,6,1994-01-17,257.359501764525
SPP-S,1994-01-31,1994-02-02,3,1994-02-01,259.918315106878
SPP-S,1994-02-09,1994-02-10,2,1994-02-09,259.936182846799
SPP-S,1995-01-04,1995-01-04,1,1995-01-04,261.645739967409
SPP-S,1995-12-09,1995-12-10,2,1995-12-09,260.446542165019
SPP-S,1996-01-06,1996-01-08,3,1996-01-07,258.065147596913
SPP-S,1996-01-18,1996-01-20,3,1996-01-19,256.42725014641
SPP-S,1996-01-29,1996-02-05,8,1996-02-01,250.933017700725
SPP-S,1996-03-08,1996-03-08,1,1996-03-08,260.397109981963
SPP-S,1996-12-18,1996-12-20,3,1996-12-19,258.628656745065
SPP-S,1997-01-10,1997-01-18,9,1997-01-14,253.643804134162
SPP-S,1997-01-27,1997-01-29,3,1997-01-28,260.696865932651
SPP-S,1998-03-10,1998-03-12,3,1998-03-11,259.796993251488
SPP-S,1998-12-22,1998-12-24,3,1998-12-23,260.363589660366
SPP-S,1999-01-03,1999-01-05,3,1999-01-04,257.611085217673
SPP-S,1999-01-08,1999-01-10,3,1999-01-09,261.793550529902
SPP-S,2000-12-11,2001-01-03,24,2000-12-22,256.110123778119
SPP-S,2001-02-10,2001-02-10,1,2001-02-10,261.261649790466
SPP-S,2002-01-01,2002-01-03,3,2002-01-02,261.435884382884
SPP-S,2002-03-03,2002-03-04,2,2002-03-03,260.022048719083
SPP-S,2003-01-23,2003-01-24,2,2003-01-23,260.608737828846
SPP-S,2003-02-24,2003-02-25,2,2003-02-24,260.748687878353
SPP-S,2004-01-06,2004-01-07,2,2004-01-06,260.224677595146
SPP-S,2004-01-28,2004-01-30,3,2004-01-29,261.087979471591
SPP-S,2004-02-07,2004-02-08,2,2004-02-07,261.032421017681
SPP-S,2004-12-23,2004-12-24,2,2004-12-23,259.682774698939
SPP-S,2005-01-06,2005-01-07,2,2005-01-06,260.804201270655
SPP-S,2005-01-14,2005-01-17,4,2005-01-15,259.745319355898
SPP-S,2005-12-06,2005-12-09,4,2005-12-07,258.856494943361
SPP-S,2006-02-18,2006-02-19,2,2006-02-18,260.097412860594
SPP-S,2006-12-02,2006-12-03,2,2006-12-02,262.227385158202
SPP-S,2007-01-15,2007-01-18,4,2007-01-16,257.935572031695
SPP-S,2007-02-01,2007-02-04,4,2007-02-02,260.313559756778
SPP-S,2007-02-14,2007-02-16,3,2007-02-15,258.728018213953
SPP-S,2008-01-02,2008-01-02,1,2008-01-02,261.261858511814
