NERC_ID,start_date,end_date,duration,centroid_date,highest_temperature
PJM,2006-07-16,2006-07-19,4,2006-07-17,305.224821312837
PJM,2006-07-30,2006-08-03,5,2006-08-01,306.783716023073
PJM,2007-07-08,2007-07-10,3,2007-07-09,304.830033196173
PJM,2007-08-01,2007-08-09,9,2007-08-05,305.90432715213
PJM,2007-08-16,2007-08-16,1,2007-08-16,304.571022225308
PJM,2007-08-24,2007-08-25,2,2007-08-24,304.806774773856
PJM,2008-06-06,2008-06-10,5,2008-06-08,305.744981134075
PJM,2008-07-19,2008-07-21,3,2008-07-20,304.129658597725
PJM,2009-08-10,2009-08-10,1,2009-08-10,304.208114602943
PJM,2010-06-22,2010-06-24,3,2010-06-23,305.039525909792
PJM,2010-06-26,2010-06-27,2,2010-06-26,304.448216312098
PJM,2010-07-05,2010-07-08,4,2010-07-06,306.538729508334
PJM,2010-07-15,2010-07-18,4,2010-07-16,304.653287638952
PJM,2010-07-21,2010-07-25,5,2010-07-23,306.488571283425
PJM,2010-08-04,2010-08-05,2,2010-08-04,305.060768804901
PJM,2010-08-09,2010-08-11,3,2010-08-10,305.952741811186
PJM,2010-08-30,2010-09-02,4,2010-08-31,304.959539726934
PJM,2010-09-23,2010-09-23,1,2010-09-23,304.346480693787
PJM,2011-05-30,2011-05-31,2,2011-05-30,304.91934525947
PJM,2011-06-08,2011-06-09,2,2011-06-08,304.351852032544
PJM,2011-07-11,2011-07-12,2,2011-07-11,304.701947261474
PJM,2011-07-19,2011-07-24,6,2011-07-21,307.205424627997
PJM,2011-07-27,2011-08-02,7,2011-07-30,305.106108133868
PJM,2012-06-20,2012-06-21,2,2012-06-20,304.461578735074
PJM,2012-06-28,2012-07-08,11,2012-07-03,307.773402586121
PJM,2012-07-16,2012-07-18,3,2012-07-17,306.064634761671
PJM,2012-07-25,2012-07-27,3,2012-07-26,305.099167118171
PJM,2012-08-02,2012-08-03,2,2012-08-02,304.079602290566
PJM,2013-07-15,2013-07-19,5,2013-07-17,305.380486484667
PJM,2016-07-22,2016-07-26,5,2016-07-24,305.505925637021
PJM,2016-08-11,2016-08-15,5,2016-08-13,304.948370108448
PJM,2016-09-09,2016-09-09,1,2016-09-09,303.995401624719
PJM,2017-07-19,2017-07-22,4,2017-07-20,305.021215118001
PJM,2018-06-18,2018-06-18,1,2018-06-18,304.102507524332
PJM,2018-06-30,2018-07-04,5,2018-07-02,305.264671137366
PJM,2018-08-05,2018-08-06,2,2018-08-05,303.958117345487
PJM,2018-08-27,2018-08-29,3,2018-08-28,304.828864635057
PJM,2018-09-04,2018-09-05,2,2018-09-04,304.246600251751
PJM,2019-06-28,2019-06-28,1,2019-06-28,303.952775781019
PJM,2019-07-17,2019-07-21,5,2019-07-19,305.681217737931
PJM,2020-07-04,2020-07-04,1,2020-07-04,304.031112537247
PJM,2020-07-18,2020-07-21,4,2020-07-19,305.318263611567
PJM,2020-07-26,2020-07-28,3,2020-07-27,304.793192122605
PJM,2021-06-28,2021-06-29,2,2021-06-28,304.506240203514
PJM,2021-07-06,2021-07-06,1,2021-07-06,304.254993561208
PJM,2021-08-11,2021-08-13,3,2021-08-12,305.219908169712
PJM,2021-08-24,2021-08-27,4,2021-08-25,304.834550621234
PJM,2022-07-20,2022-07-24,5,2022-07-22,305.923542967779
PJM,2022-08-03,2022-08-04,2,2022-08-03,304.21165018673
PJM,2022-08-08,2022-08-08,1,2022-08-08,304.263755477487
PJM,2023-07-26,2023-07-29,4,2023-07-27,306.058448845146
PJM,2023-09-04,2023-09-06,3,2023-09-05,305.244946041018
PJM,2024-06-21,2024-06-23,3,2024-06-22,305.168633378921
PJM,2024-07-05,2024-07-09,5,2024-07-07,304.227360130395
PJM,2024-07-14,2024-07-16,3,2024-07-15,305.9467685893
PJM,2024-07-31,2024-08-02,3,2024-08-01,304.770685606716
PJM,2024-08-27,2024-08-28,2,2024-08-27,304.787134124899
Rocky Mtn,1980-06-26,1980-06-26,1,1980-06-26,302.40317511717
Rocky Mtn,1980-07-06,1980-07-06,1,1980-07-06,302.652892358724
Rocky Mtn,1980-07-17,1980-07-18,2,1980-07-17,302.503671656394
Rocky Mtn,1980-07-28,1980-07-29,2,1980-07-28,302.505769497587
Rocky Mtn,1981-07-06,1981-07-06,1,1981-07-06,302.476636300487
Rocky Mtn,1981-07-20,1981-07-21,2,1981-07-20,302.74882399072
Rocky Mtn,1985-07-05,1985-07-08,4,1985-07-06,303.383630757846
Rocky Mtn,1986-08-18,1986-08-18,1,1986-08-18,302.346129338697
Rocky Mtn,1989-07-02,1989-07-09,8,1989-07-05,304.118698582219
Rocky Mtn,1990-06-24,1990-07-02,9,1990-06-28,304.602136788279
Rocky Mtn,1991-07-06,1991-07-06,1,1991-07-06,303.028574257432
Rocky Mtn,1994-06-25,1994-07-02,8,1994-06-28,304.333958804465
Rocky Mtn,1994-07-10,1994-07-10,1,1994-07-10,302.346097210845
Rocky Mtn,1994-07-18,1994-07-18,1,1994-07-18,302.41741502087
Rocky Mtn,1994-08-06,1994-08-07,2,1994-08-06,303.10653759374
Rocky Mtn,1994-08-17,1994-08-17,1,1994-08-17,302.487046836524
Rocky Mtn,1995-07-08,1995-07-12,5,1995-07-10,302.940990034015
Rocky Mtn,1995-07-26,1995-07-30,5,1995-07-28,304.472695303936
Rocky Mtn,1995-08-06,1995-08-09,4,1995-08-07,303.877869692358
Rocky Mtn,1996-07-02,1996-07-05,4,1996-07-03,303.473699262157
Rocky Mtn,1996-08-12,1996-08-13,2,1996-08-12,303.437601854117
Rocky Mtn,1997-07-15,1997-07-17,3,1997-07-16,303.751207080678
Rocky Mtn,1998-06-29,1998-07-01,3,1998-06-30,303.170228960356
Rocky Mtn,1998-07-12,1998-07-21,10,1998-07-16,305.38230372777
Rocky Mtn,2000-07-13,2000-07-15,3,2000-07-14,303.302452426588
Rocky Mtn,2000-07-23,2000-07-25,3,2000-07-24,303.012592418421
Rocky Mtn,2000-07-27,2000-07-29,3,2000-07-28,302.942733800773
Rocky Mtn,2000-07-31,2000-08-04,5,2000-08-02,303.654539457847
Rocky Mtn,2000-08-07,2000-08-10,4,2000-08-08,303.386992952125
Rocky Mtn,2001-06-29,2001-07-08,10,2001-07-03,304.188893974284
Rocky Mtn,2001-07-21,2001-07-22,2,2001-07-21,302.655145173368
Rocky Mtn,2001-07-29,2001-07-30,2,2001-07-29,303.393501640488
Rocky Mtn,2002-06-18,2002-06-18,1,2002-06-18,302.500137014814
Rocky Mtn,2002-06-23,2002-07-03,11,2002-06-28,304.790563672423
Rocky Mtn,2002-07-08,2002-07-18,11,2002-07-13,303.919031818608
Rocky Mtn,2002-07-29,2002-08-01,4,2002-07-30,304.312101493362
Rocky Mtn,2002-08-16,2002-08-18,3,2002-08-17,303.543245470611
Rocky Mtn,2003-07-01,2003-07-25,25,2003-07-13,305.715415263365
Rocky Mtn,2003-08-05,2003-08-07,3,2003-08-06,303.042381267512
Rocky Mtn,2004-07-12,2004-07-13,2,2004-07-12,302.643477908731
Rocky Mtn,2004-08-01,2004-08-01,1,2004-08-01,302.45024028291
Rocky Mtn,2005-07-08,2005-07-23,16,2005-07-15,305.499680329941
Rocky Mtn,2005-07-29,2005-07-31,3,2005-07-30,303.090554522977
Rocky Mtn,2006-07-13,2006-07-18,6,2006-07-15,304.797924236523
Rocky Mtn,2006-07-22,2006-07-25,4,2006-07-23,303.226583929941
Rocky Mtn,2006-07-28,2006-07-30,3,2006-07-29,303.277254258211
Rocky Mtn,2007-06-24,2007-06-25,2,2007-06-24,302.48748706806
Rocky Mtn,2007-07-01,2007-07-03,3,2007-07-02,303.358814848934
Rocky Mtn,2007-07-15,2007-07-17,3,2007-07-16,303.217256921914
Rocky Mtn,2007-08-12,2007-08-12,1,2007-08-12,302.48331198088
Rocky Mtn,2008-07-20,2008-07-20,1,2008-07-20,302.42086679492
Rocky Mtn,2008-07-30,2008-08-03,5,2008-08-01,304.421778744016
Rocky Mtn,2010-07-14,2010-07-19,6,2010-07-16,303.867317297866
Rocky Mtn,2011-07-17,2011-07-17,1,2011-07-17,302.344113377333
Rocky Mtn,2011-07-23,2011-07-25,3,2011-07-24,302.693430352141
Rocky Mtn,2011-07-31,2011-07-31,1,2011-07-31,302.489289268245
Rocky Mtn,2011-08-17,2011-08-17,1,2011-08-17,302.385705817574
Rocky Mtn,2011-08-23,2011-08-25,3,2011-08-24,303.243040632446
Rocky Mtn,2012-06-18,2012-06-19,2,2012-06-18,302.748479934565
Rocky Mtn,2012-06-23,2012-07-03,11,2012-06-28,305.113517719225
Rocky Mtn,2012-07-19,2012-07-20,2,2012-07-19,302.98387133607
Rocky Mtn,2013-06-10,2013-06-11,2,2013-06-10,303.047236024625
Rocky Mtn,2013-06-26,2013-06-29,4,2013-06-27,303.993530241485
Rocky Mtn,2013-07-09,2013-07-11,3,2013-07-10,303.119398763158
Rocky Mtn,2013-07-21,2013-07-23,3,2013-07-22,303.177055211999
Rocky Mtn,2014-07-05,2014-07-07,3,2014-07-06,303.216138830314
Rocky Mtn,2014-07-21,2014-07-24,4,2014-07-22,303.518819555323
Rocky Mtn,2015-06-20,2015-06-22,3,2015-06-21,302.908670845077
Rocky Mtn,2016-06-18,2016-06-22,5,2016-06-20,304.419773323255
Rocky Mtn,2016-07-09,2016-07-10,2,2016-07-09,302.404149020166
Rocky Mtn,2016-07-22,2016-07-24,3,2016-07-23,302.449144235512
Rocky Mtn,2016-07-28,2016-07-29,2,2016-07-28,302.356651117083
Rocky Mtn,2017-06-20,2017-06-21,2,2017-06-20,303.406794840563
Rocky Mtn,2017-07-04,2017-07-07,4,2017-07-05,303.199777398606
Rocky Mtn,2018-06-14,2018-06-14,1,2018-06-14,302.446791569635
Rocky Mtn,2018-06-27,2018-06-29,3,2018-06-28,304.319867773734
Rocky Mtn,2018-07-06,2018-07-10,5,2018-07-08,302.85984069955
Rocky Mtn,2018-07-18,2018-07-21,4,2018-07-19,303.55810997048
Rocky Mtn,2019-07-17,2019-07-20,4,2019-07-18,303.540489588995
Rocky Mtn,2019-08-19,2019-08-20,2,2019-08-19,302.667668369557
Rocky Mtn,2019-09-01,2019-09-02,2,2019-09-01,302.908914361954
Rocky Mtn,2020-07-07,2020-07-13,7,2020-07-10,303.828862922931
Rocky Mtn,2020-07-17,2020-07-19,3,2020-07-18,302.828409207863
Rocky Mtn,2020-08-08,2020-08-09,2,2020-08-08,302.605124872262
Rocky Mtn,2020-08-12,2020-08-25,14,2020-08-18,304.117277815372
Rocky Mtn,2020-09-05,2020-09-06,2,2020-09-05,303.391191627809
Rocky Mtn,2021-06-13,2021-06-18,6,2021-06-15,305.538303695864
Rocky Mtn,2021-06-22,2021-06-23,2,2021-06-22,302.779978008657
Rocky Mtn,2021-07-08,2021-07-11,4,2021-07-09,304.63329190659
Rocky Mtn,2021-08-10,2021-08-10,1,2021-08-10,302.357968308072
Rocky Mtn,2021-09-10,2021-09-10,1,2021-09-10,302.543863602486
Rocky Mtn,2022-06-11,2022-06-12,2,2022-06-11,303.127262600427
Rocky Mtn,2022-07-08,2022-07-10,3,2022-07-09,303.8215471792
Rocky Mtn,2022-07-14,2022-07-23,10,2022-07-18,304.03828589612
Rocky Mtn,2022-09-04,2022-09-07,4,2022-09-05,303.669694680265
Rocky Mtn,2023-07-11,2023-07-13,3,2023-07-12,303.087657265903
Rocky Mtn,2023-07-16,2023-07-19,4,2023-07-17,304.43629492693
Rocky Mtn,2023-07-22,2023-07-29,8,2023-07-25,304.621268502999
Rocky Mtn,2023-08-17,2023-08-22,6,2023-08-19,303.215737346307
Rocky Mtn,2024-06-13,2024-06-13,1,2024-06-13,302.9118513653
Rocky Mtn,2024-06-24,2024-06-25,2,2024-06-24,303.049175270905
Rocky Mtn,2024-07-11,2024-07-15,5,2024-07-13,305.08930382036
Rocky Mtn,2024-07-24,2024-07-25,2,2024-07-24,302.817847864504
Rocky Mtn,2024-07-29,2024-08-04,7,2024-08-01,303.937637027678
SERC,1980-07-04,1980-07-19,16,1980-07-11,309.61157329727
SERC,1980-07-30,1980-08-02,4,1980-07-31,308.40496014517
SERC,1980-08-06,1980-08-10,5,1980-08-08,308.758319567248
SERC,1980-08-20,1980-08-21,2,1980-08-20,307.41676550226
SERC,1981-06-22,1981-06-24,3,1981-06-23,307.159332720621
SERC,1981-07-08,1981-07-16,9,1981-07-12,307.77186263935
SERC,1983-07-20,1983-07-24,5,1983-07-22,308.036688022763
SERC,1983-08-10,1983-08-10,1,1983-08-10,306.701150938308
SERC,1983-08-18,1983-08-24,7,1983-08-21,308.761016227237
SERC,1986-07-07,1986-07-10,4,1986-07-08,307.571911930161
SERC,1986-07-13,1986-07-14,2,1986-07-13,306.780052233667
SERC,1986-07-18,1986-07-21,4,1986-07-19,308.501385478783
SERC,1986-07-27,1986-08-01,6,1986-07-29,308.341544346643
SERC,1987-07-21,1987-07-28,8,1987-07-24,307.590875494296
SERC,1987-07-30,1987-08-02,4,1987-07-31,306.967734620075
SERC,1987-08-21,1987-08-22,2,1987-08-21,307.391317198438
SERC,1988-06-21,1988-06-25,5,1988-06-23,308.308759214802
SERC,1988-07-08,1988-07-09,2,1988-07-08,307.488731292025
SERC,1988-07-14,1988-07-18,5,1988-07-16,308.507235217417
SERC,1988-07-30,1988-07-30,1,1988-07-30,306.69548266036
SERC,1988-08-01,1988-08-02,2,1988-08-01,306.835046050311
SERC,1988-08-16,1988-08-19,4,1988-08-17,308.447153487834
SERC,1990-06-20,1990-06-20,1,1990-06-20,306.777915002293
SERC,1990-07-05,1990-07-08,4,1990-07-06,307.174575508542
SERC,1990-08-27,1990-08-29,3,1990-08-28,308.097555469366
SERC,1990-09-06,1990-09-07,2,1990-09-06,307.370979884067
SERC,1993-07-20,1993-07-22,3,1993-07-21,306.89672497074
SERC,1993-07-26,1993-07-29,4,1993-07-27,308.008069825365
SERC,1993-08-16,1993-08-19,4,1993-08-17,307.362997915924
SERC,1995-07-12,1995-07-13,2,1995-07-12,306.758565359573
SERC,1995-08-12,1995-08-17,6,1995-08-14,308.07599590965
SERC,1996-06-22,1996-06-23,2,1996-06-22,307.146078772579
SERC,1996-06-30,1996-07-02,3,1996-07-01,307.283851005978
SERC,1996-07-19,1996-07-19,1,1996-07-19,306.705267051537
SERC,1998-06-22,1998-06-30,9,1998-06-26,308.157862434332
SERC,1998-07-06,1998-07-09,4,1998-07-07,307.045260893985
SERC,1998-07-19,1998-07-21,3,1998-07-20,307.658917239747
SERC,1998-08-24,1998-08-30,7,1998-08-27,307.348537538814
SERC,1998-09-05,1998-09-06,2,1998-09-05,307.14844108046
SERC,1999-07-23,1999-08-01,10,1999-07-27,309.774731668825
SERC,1999-08-11,1999-08-13,3,1999-08-12,308.511094958913
SERC,1999-08-17,1999-08-18,2,1999-08-17,307.428651682677
SERC,2000-07-06,2000-07-12,7,2000-07-09,308.090123271898
SERC,2000-07-15,2000-07-19,5,2000-07-17,307.238125006866
SERC,2000-08-06,2000-08-09,4,2000-08-07,307.889394318931
SERC,2000-08-15,2000-08-18,4,2000-08-16,309.278202335673
SERC,2000-08-27,2000-08-29,3,2000-08-28,307.815803644852
SERC,2001-07-10,2001-07-10,1,2001-07-10,306.786250700979
SERC,2002-07-18,2002-07-20,3,2002-07-19,307.115842252703
SERC,2002-08-22,2002-08-24,3,2002-08-23,307.21674982835
SERC,2005-07-22,2005-07-26,5,2005-07-24,307.85525491857
SERC,2006-06-21,2006-06-21,1,2006-06-21,306.790080807808
SERC,2006-07-02,2006-07-03,2,2006-07-02,307.099172987811
SERC,2006-07-15,2006-07-21,7,2006-07-18,308.622707291923
SERC,2006-07-31,2006-08-09,10,2006-08-04,308.158104589291
SERC,2006-08-18,2006-08-18,1,2006-08-18,306.717835243653
SERC,2007-08-03,2007-08-24,22,2007-08-13,310.746059219919
SERC,2008-06-08,2008-06-08,1,2008-06-08,306.838701603262
SERC,2008-07-21,2008-07-21,1,2008-07-21,307.236205517408
SERC,2008-08-03,2008-08-06,4,2008-08-04,307.6898589358
SERC,2009-06-19,2009-06-21,3,2009-06-20,307.001898993195
SERC,2009-06-26,2009-06-27,2,2009-06-26,307.143407921682
SERC,2010-06-23,2010-06-25,3,2010-06-24,307.073644017423
SERC,2010-07-08,2010-07-08,1,2010-07-08,307.074889866118
SERC,2010-07-14,2010-07-14,1,2010-07-14,306.804802030726
SERC,2010-07-20,2010-07-26,7,2010-07-23,308.636863624684
SERC,2010-07-29,2010-07-30,2,2010-07-29,306.811265775318
SERC,2010-08-03,2010-08-04,2,2010-08-03,307.50289466697
SERC,2010-08-08,2010-08-13,6,2010-08-10,308.166579722419
SERC,2011-06-02,2011-06-02,1,2011-06-02,306.773232034617
SERC,2011-06-04,2011-06-06,3,2011-06-05,306.89290914126
SERC,2011-06-19,2011-06-20,2,2011-06-19,307.213399873922
SERC,2011-07-02,2011-07-03,2,2011-07-02,306.940096017471
SERC,2011-07-09,2011-07-13,5,2011-07-11,308.779118316977
SERC,2011-07-19,2011-07-24,6,2011-07-21,308.305057394902
SERC,2011-07-27,2011-08-11,16,2011-08-03,310.435268576413
SERC,2011-08-18,2011-08-28,11,2011-08-23,307.740636844124
SERC,2011-08-30,2011-09-03,5,2011-09-01,308.526770906226
SERC,2012-06-28,2012-07-08,11,2012-07-03,311.237643406299
SERC,2012-07-18,2012-07-18,1,2012-07-18,306.733738757644
SERC,2012-07-22,2012-08-03,13,2012-07-28,309.063706080594
SERC,2014-08-21,2014-08-22,2,2014-08-21,307.238411510871
SERC,2015-07-13,2015-07-14,2,2015-07-13,306.853152072112
SERC,2015-07-18,2015-07-20,3,2015-07-19,306.981154694269
SERC,2016-06-23,2016-06-23,1,2016-06-23,306.772099380383
SERC,2016-07-22,2016-07-26,5,2016-07-24,307.086909086817
SERC,2017-07-20,2017-07-22,3,2017-07-21,307.361095666454
SERC,2022-06-13,2022-06-16,4,2022-06-14,307.390460463582
SERC,2022-06-22,2022-06-23,2,2022-06-22,307.001755431047
SERC,2022-07-06,2022-07-07,2,2022-07-06,306.913932548818
SERC,2023-06-29,2023-07-01,3,2023-06-30,307.175774074239
SERC,2023-07-25,2023-07-28,4,2023-07-26,308.106271911058
SERC,2023-08-06,2023-08-06,1,2023-08-06,306.923539677347
SERC,2023-08-11,2023-08-13,3,2023-08-12,307.57261391313
SERC,2023-08-20,2023-08-26,7,2023-08-23,309.047225554667
SERC,2024-06-23,2024-06-25,3,2024-06-24,307.245853650605
SERC,2024-07-15,2024-07-15,1,2024-07-15,306.916544504751
SERC,2024-07-31,2024-08-01,2,2024-07-31,307.197599163194
Southwest,1980-06-25,1980-06-30,6,1980-06-27,312.105780935073
Southwest,1980-07-04,1980-07-05,2,1980-07-04,310.495657478681
Southwest,1980-07-10,1980-07-10,1,1980-07-10,310.177674347356
Southwest,1980-07-16,1980-07-19,4,1980-07-17,311.478418086683
Southwest,1980-07-25,1980-07-28,4,1980-07-26,310.810483243315
Southwest,1981-06-19,1981-06-25,7,1981-06-22,311.653873184122
Southwest,1981-07-05,1981-07-05,1,1981-07-05,310.193921523326
Southwest,1985-06-08,1985-06-09,2,1985-06-08,310.830437164697
Southwest,1985-06-16,1985-06-17,2,1985-06-16,310.464143996119
Southwest,1985-07-03,1985-07-09,7,1985-07-06,311.470720289149
Southwest,1985-07-12,1985-07-13,2,1985-07-12,310.462225612385
Southwest,1986-07-30,1986-07-31,2,1986-07-30,310.309831707095
Southwest,1988-06-23,1988-06-23,1,1988-06-23,310.319902609515
Southwest,1989-06-18,1989-06-20,3,1989-06-19,311.375292573903
Southwest,1989-07-01,1989-07-08,8,1989-07-04,312.056104615689
Southwest,1989-07-18,1989-07-20,3,1989-07-19,311.190147996367
Southwest,1990-06-05,1990-06-05,1,1990-06-05,310.236195544079
Southwest,1990-06-21,1990-07-01,11,1990-06-26,313.588492682803
Southwest,1992-07-05,1992-07-06,2,1992-07-05,310.698023265332
Southwest,1993-06-27,1993-06-28,2,1993-06-27,310.740215056006
Southwest,1994-06-24,1994-07-03,10,1994-06-28,313.600337794587
Southwest,1994-07-10,1994-07-11,2,1994-07-10,310.297824861618
Southwest,1995-07-07,1995-07-10,4,1995-07-08,310.949345949827
Southwest,1995-07-25,1995-07-31,7,1995-07-28,314.149440670828
Southwest,1995-08-02,1995-08-10,9,1995-08-06,311.351023996116
Southwest,1996-06-19,1996-06-20,2,1996-06-19,310.454326602965
Southwest,1996-07-06,1996-07-06,1,1996-07-06,310.431006857876
Southwest,1996-07-21,1996-07-24,4,1996-07-22,310.520494803554
Southwest,1996-08-12,1996-08-13,2,1996-08-12,310.627532623148
Southwest,1997-07-02,1997-07-03,2,1997-07-02,310.446759711938
Southwest,1997-07-15,1997-07-17,3,1997-07-16,310.982028079148
Southwest,1998-06-27,1998-07-01,5,1998-06-29,311.79541770459
Southwest,1998-07-11,1998-07-18,8,1998-07-14,311.870868456458
Southwest,1999-06-30,1999-07-01,2,1999-06-30,310.853070370315
Southwest,2000-07-18,2000-07-29,12,2000-07-23,311.173131314402
Southwest,2000-08-02,2000-08-04,3,2000-08-03,310.841317725756
Southwest,2001-06-30,2001-07-02,3,2001-07-01,310.541398925526
Southwest,2002-06-24,2002-06-26,3,2002-06-25,310.813659263784
Southwest,2002-07-01,2002-07-02,2,2002-07-01,310.845526443878
Southwest,2002-08-11,2002-08-12,2,2002-08-11,310.189240636181
Southwest,2003-07-03,2003-07-06,4,2003-07-04,310.848366748654
Southwest,2003-07-08,2003-07-17,10,2003-07-12,313.431384399074
Southwest,2003-07-21,2003-07-21,1,2003-07-21,310.365552693628
Southwest,2003-08-09,2003-08-11,3,2003-08-10,310.906000799304
Southwest,2005-06-20,2005-06-21,2,2005-06-20,310.299833034132
Southwest,2005-07-03,2005-07-06,4,2005-07-04,310.466641323947
Southwest,2005-07-11,2005-07-21,11,2005-07-16,311.8147289823
Southwest,2006-07-13,2006-07-16,4,2006-07-14,311.430213580605
Southwest,2006-07-19,2006-07-25,7,2006-07-22,310.950729313217
Southwest,2007-07-01,2007-07-05,5,2007-07-03,311.176356487571
Southwest,2007-07-17,2007-07-17,1,2007-07-17,310.21404001381
Southwest,2007-08-13,2007-08-13,1,2007-08-13,310.398550541699
Southwest,2008-06-16,2008-06-17,2,2008-06-16,310.318641450737
Southwest,2008-07-31,2008-08-02,3,2008-08-01,310.7745908622
Southwest,2009-07-10,2009-07-20,11,2009-07-15,311.359149444031
Southwest,2009-07-28,2009-07-28,1,2009-07-28,310.297956066288
Southwest,2009-08-03,2009-08-05,3,2009-08-04,310.639128869041
Southwest,2010-07-14,2010-07-19,6,2010-07-16,310.68317611472
Southwest,2011-06-23,2011-06-29,7,2011-06-26,311.843231816598
Southwest,2011-07-02,2011-07-02,1,2011-07-02,310.580517109463
Southwest,2012-06-28,2012-06-30,3,2012-06-29,310.65489140621
Southwest,2012-08-08,2012-08-13,6,2012-08-10,311.33566215646
Southwest,2013-06-11,2013-06-12,2,2013-06-11,310.491693615593
Southwest,2013-06-27,2013-06-30,4,2013-06-28,312.537716829391
Southwest,2015-06-19,2015-06-22,4,2015-06-20,310.458029216393
Southwest,2015-08-14,2015-08-16,3,2015-08-15,310.695856334655
Southwest,2016-06-18,2016-06-23,6,2016-06-20,312.502173440792
Southwest,2016-07-14,2016-07-15,2,2016-07-14,310.370812769273
Southwest,2016-07-22,2016-07-24,3,2016-07-23,311.079329049544
Southwest,2017-06-17,2017-06-25,9,2017-06-21,313.263010374113
Southwest,2017-07-05,2017-07-08,4,2017-07-06,311.206558735141
Southwest,2018-06-13,2018-06-13,1,2018-06-13,310.203006272948
Southwest,2018-06-22,2018-06-22,1,2018-06-22,310.351827830196
Southwest,2018-06-27,2018-06-27,1,2018-06-27,310.485582661447
Southwest,2018-07-22,2018-07-25,4,2018-07-23,311.095252382557
Southwest,2018-08-05,2018-08-07,3,2018-08-06,310.810594053253
Southwest,2019-07-11,2019-07-11,1,2019-07-11,310.400471784852
Southwest,2019-07-15,2019-07-16,2,2019-07-15,310.312932895279
Southwest,2019-08-15,2019-08-16,2,2019-08-15,310.432138292045
Southwest,2019-08-20,2019-08-21,2,2019-08-20,310.507414784535
Southwest,2020-07-08,2020-07-15,8,2020-07-11,312.36299324304
Southwest,2020-07-29,2020-08-02,5,2020-07-31,311.740090721612
Southwest,2020-08-04,2020-08-04,1,2020-08-04,310.224027747227
Southwest,2020-08-09,2020-08-20,12,2020-08-14,311.195354859003
Southwest,2020-09-05,2020-09-06,2,2020-09-05,310.605256094176
Southwest,2021-06-12,2021-06-21,10,2021-06-16,313.218735931273
Southwest,2021-07-09,2021-07-10,2,2021-07-09,310.421947292934
Southwest,2022-06-10,2022-06-12,3,2022-06-11,311.328921027344
Southwest,2022-07-10,2022-07-12,3,2022-07-11,310.514508028271
Southwest,2022-07-14,2022-07-23,10,2022-07-18,311.050491178661
Southwest,2023-06-26,2023-06-26,1,2023-06-26,310.213137059402
Southwest,2023-07-02,2023-07-07,6,2023-07-04,310.753319078165
Southwest,2023-07-12,2023-07-30,19,2023-07-21,313.152858503427
Southwest,2023-08-04,2023-08-07,4,2023-08-05,311.468041062969
Southwest,2023-08-17,2023-08-17,1,2023-08-17,310.648972571792
Southwest,2024-06-06,2024-06-07,2,2024-06-06,310.542923549754
Southwest,2024-06-13,2024-06-13,1,2024-06-13,310.227912162606
Southwest,2024-07-03,2024-07-14,12,2024-07-08,311.555481047593
Southwest,2024-08-05,2024-08-05,1,2024-08-05,310.204787892647
Southwest,2024-08-20,2024-08-20,1,2024-08-20,310.331025214926
SPP-N,1980-07-06,1980-07-14,9,1980-07-10,309.961461343305
SPP-N,1980-07-28,1980-07-31,4,1980-07-29,310.357349738064
SPP-N,1980-08-02,1980-08-03,2,1980-08-02,308.964854111428
SPP-N,1980-08-05,1980-08-07,3,1980-08-06,309.919473130337
SPP-N,1981-07-11,1981-07-13,3,1981-07-12,309.801356584125
SPP-N,1983-07-19,1983-07-20,2,1983-07-19,309.633102524926
SPP-N,1983-08-16,1983-08-19,4,1983-08-17,309.603212850696
SPP-N,1983-09-02,1983-09-02,1,1983-09-02,308.951287321394
SPP-N,1984-08-27,1984-08-28,2,1984-08-27,309.103967559258
SPP-N,1985-07-07,1985-07-08,2,1985-07-07,309.530862423668
SPP-N,1987-07-25,1987-08-02,9,1987-07-29,311.041226040068
SPP-N,1988-06-18,1988-06-25,8,1988-06-21,310.555344599738
SPP-N,1988-07-04,1988-07-05,2,1988-07-04,309.476147519416
SPP-N,1988-07-13,1988-07-16,4,1988-07-14,310.033242273581
SPP-N,1988-07-27,1988-08-02,7,1988-07-30,310.802699994701
SPP-N,1988-08-10,1988-08-17,8,1988-08-13,312.113589898169
SPP-N,1989-06-20,1989-06-20,1,1989-06-20,309.012665602871
SPP-N,1989-07-03,1989-07-10,8,1989-07-06,311.528408370529
SPP-N,1989-08-02,1989-08-04,3,1989-08-03,309.862812664434
SPP-N,1990-06-28,1990-06-28,1,1990-06-28,308.595961345241
SPP-N,1990-06-30,1990-07-03,4,1990-07-01,311.050950895332
SPP-N,1990-08-26,1990-08-27,2,1990-08-26,309.423936147767
SPP-N,1990-08-29,1990-08-31,3,1990-08-30,309.168994327518
SPP-N,1990-09-03,1990-09-05,3,1990-09-04,309.128784142864
SPP-N,1991-07-16,1991-07-17,2,1991-07-16,309.427747814943
SPP-N,1991-08-23,1991-08-28,6,1991-08-25,310.383340463607
SPP-N,1994-08-24,1994-08-24,1,1994-08-24,308.597582571789
SPP-N,1994-08-26,1994-08-26,1,1994-08-26,308.877099632251
SPP-N,1995-07-11,1995-07-13,3,1995-07-12,309.943465440706
SPP-N,1995-08-07,1995-08-08,2,1995-08-07,309.183631150083
SPP-N,1995-08-17,1995-08-17,1,1995-08-17,308.433585645996
