UID,NERC,Region,Def,Start,End,Center,Center_DOY,T_Max_Min,Duration,Coverage
NERC8_Def8_Event11,8,SPP,8,1991-07-25,1991-07-27,1991-07-26,207,63.0,3,60.6
NERC8_Def8_Event12,8,SPP,8,2014-07-30,2014-08-01,2014-07-31,212,61.9,3,22.5
NERC8_Def8_Event13,8,SPP,8,1993-08-03,1993-08-07,1993-08-07,219,61.3,5,72.2
NERC8_Def8_Event14,8,SPP,8,2024-07-18,2024-07-22,2024-07-19,201,61.0,5,32.2
NERC8_Def8_Event15,8,SPP,8,2003-08-30,2003-09-02,2003-09-02,245,61.0,4,71.6
NERC8_Def8_Event16,8,SPP,8,2000-06-27,2000-06-30,2000-06-29,181,60.8,4,70.9
NERC8_Def8_Event17,8,SPP,8,1990-07-22,1990-07-25,1990-07-23,204,60.7,4,40.3
NERC8_Def8_Event18,8,SPP,8,1983-07-05,1983-07-07,1983-07-07,188,60.5,3,34.1
NERC8_Def8_Event19,8,SPP,8,2021-08-02,2021-08-05,2021-08-03,215,60.4,4,41.6
NERC8_Def8_Event20,8,SPP,8,1999-07-10,1999-07-13,1999-07-13,194,59.9,4,73.8
NERC8_Def8_Event21,8,SPP,8,2017-06-24,2017-06-26,2017-06-25,176,59.9,3,30.9
NERC8_Def8_Event22,8,SPP,8,2019-07-23,2019-07-25,2019-07-24,205,59.8,3,48.8
NERC8_Def8_Event23,8,SPP,8,2018-09-07,2018-09-09,2018-09-09,252,59.7,3,44.7
NERC8_Def8_Event24,8,SPP,8,2008-08-16,2008-08-21,2008-08-16,229,59.7,6,89.1
NERC8_Def8_Event25,8,SPP,8,2020-08-03,2020-08-05,2020-08-04,217,58.9,3,38.4
NERC8_Def8_Event26,8,SPP,8,2013-08-14,2013-08-17,2013-08-17,229,58.3,4,47.8
NERC8_Def8_Event27,8,SPP,8,1989-07-20,1989-07-24,1989-07-21,202,58.3,5,70.3
NERC8_Def8_Event28,8,SPP,8,1992-06-26,1992-06-29,1992-06-27,179,58.2,4,59.1
NERC8_Def8_Event29,8,SPP,8,2016-08-20,2016-08-22,2016-08-21,234,58.1,3,38.8
NERC8_Def8_Event30,8,SPP,8,1995-06-29,1995-07-02,1995-07-01,182,57.9,4,68.4
NERC8_Def8_Event31,8,SPP,8,2014-07-15,2014-07-19,2014-07-16,197,57.4,5,88.4
NERC8_Def8_Event32,8,SPP,8,2004-06-25,2004-07-01,2004-06-26,178,57.4,7,81.2
NERC8_Def8_Event33,8,SPP,8,2013-07-01,2013-07-03,2013-07-02,183,57.0,3,40.3
NERC8_Def8_Event34,8,SPP,8,1982-06-16,1982-06-21,1982-06-17,168,57.0,6,84.7
NERC8_Def8_Event35,8,SPP,8,2004-07-24,2004-07-30,2004-07-27,209,56.7,7,86.6
NERC8_Def8_Event36,8,SPP,8,1990-08-05,1990-08-08,1990-08-07,219,56.1,4,57.8
NERC8_Def8_Event37,8,SPP,8,2008-09-03,2008-09-06,2008-09-05,249,55.4,4,65.9
NERC8_Def8_Event38,8,SPP,8,1982-06-10,1982-06-12,1982-06-10,161,55.2,3,61.2
NERC8_Def8_Event39,8,SPP,8,2015-08-19,2015-08-21,2015-08-20,232,54.8,3,40.6
NERC8_Def8_Event40,8,SPP,8,2006-09-03,2006-09-05,2006-09-05,248,54.8,3,41.9
NERC8_Def8_Event41,8,SPP,8,1981-08-17,1981-08-21,1981-08-20,232,54.7,5,85.3
NERC8_Def8_Event42,8,SPP,8,2003-06-03,2003-06-06,2003-06-04,155,54.1,4,57.2
NERC8_Def8_Event43,8,SPP,8,2003-09-12,2003-09-14,2003-09-14,257,54.1,3,45.9
NERC8_Def8_Event44,8,SPP,8,2020-09-09,2020-09-11,2020-09-10,254,53.5,3,54.4
NERC8_Def8_Event45,8,SPP,8,1992-08-12,1992-08-21,1992-08-16,229,53.1,10,90.6
NERC8_Def8_Event46,8,SPP,8,1995-05-29,1995-05-31,1995-05-29,149,53.0,3,54.7
NERC8_Def8_Event47,8,SPP,8,2019-06-10,2019-06-13,2019-06-13,164,52.8,4,53.4
NERC8_Def8_Event48,8,SPP,8,1990-07-12,1990-07-16,1990-07-14,195,52.3,5,92.2
NERC8_Def8_Event49,8,SPP,8,1995-06-11,1995-06-13,1995-06-12,163,52.0,3,40.9
NERC8_Def8_Event50,8,SPP,8,1995-09-08,1995-09-10,1995-09-10,253,52.0,3,71.9
NERC8_Def8_Event51,8,SPP,8,2004-08-11,2004-08-15,2004-08-13,226,52.0,5,84.1
NERC8_Def8_Event52,8,SPP,8,1993-05-10,1993-05-12,1993-05-11,131,51.7,3,33.4
NERC8_Def8_Event53,8,SPP,8,1989-08-07,1989-08-11,1989-08-08,220,51.5,5,76.9
NERC8_Def8_Event54,8,SPP,8,1986-09-06,1986-09-08,1986-09-08,251,51.1,3,49.4
NERC8_Def8_Event55,8,SPP,8,1999-06-13,1999-06-22,1999-06-17,168,50.9,10,87.8
NERC8_Def8_Event56,8,SPP,8,2009-08-28,2009-09-01,2009-08-31,243,50.4,5,46.9
NERC8_Def8_Event57,8,SPP,8,1989-09-10,1989-09-15,1989-09-15,258,50.4,6,76.2
NERC8_Def8_Event58,8,SPP,8,1998-06-05,1998-06-07,1998-06-06,157,50.3,3,51.2
NERC8_Def8_Event59,8,SPP,8,1986-08-28,1986-09-02,1986-08-29,241,50.2,6,89.1
NERC8_Def8_Event60,8,SPP,8,2021-05-29,2021-06-02,2021-05-30,150,49.7,5,74.1
NERC8_Def8_Event61,8,SPP,8,1989-06-14,1989-06-16,1989-06-16,167,49.3,3,63.1
NERC8_Def8_Event62,8,SPP,8,1997-05-20,1997-05-22,1997-05-20,140,49.1,3,31.6
NERC8_Def8_Event63,8,SPP,8,1982-06-01,1982-06-04,1982-06-01,152,48.7,4,63.4
NERC8_Def8_Event64,8,SPP,8,2008-09-14,2008-09-16,2008-09-15,259,47.1,3,30.9
NERC8_Def8_Event65,8,SPP,8,2016-05-15,2016-05-20,2016-05-15,136,46.4,6,70.0
NERC8_Def8_Event66,8,SPP,8,2015-05-20,2015-05-23,2015-05-21,141,45.9,4,70.0
NERC8_Def8_Event67,8,SPP,8,1992-05-24,1992-06-03,1992-05-27,148,45.8,11,96.6
NERC8_Def8_Event68,8,SPP,8,1983-05-30,1983-06-01,1983-05-31,151,45.7,3,61.6
NERC8_Def8_Event69,8,SPP,8,1990-05-01,1990-05-04,1990-05-02,122,45.5,4,58.4
NERC8_Def8_Event70,8,SPP,8,2022-05-22,2022-05-26,2022-05-22,142,45.0,5,73.1
NERC8_Def8_Event71,8,SPP,8,1998-04-28,1998-04-30,1998-04-30,120,44.2,3,35.3
NERC8_Def8_Event72,8,SPP,8,1983-05-15,1983-05-17,1983-05-15,135,43.5,3,49.4
NERC8_Def8_Event73,8,SPP,8,2014-09-11,2014-09-13,2014-09-13,256,43.5,3,63.1
NERC8_Def8_Event74,8,SPP,8,2021-05-10,2021-05-13,2021-05-13,133,43.1,4,77.5
NERC8_Def8_Event75,8,SPP,8,1984-05-28,1984-05-30,1984-05-29,150,42.8,3,39.1
NERC8_Def8_Event76,8,SPP,8,2019-05-09,2019-05-11,2019-05-10,130,42.6,3,70.9
NERC8_Def8_Event77,8,SPP,8,1985-09-24,1985-09-26,1985-09-26,269,42.5,3,59.7
NERC8_Def8_Event78,8,SPP,8,1981-10-07,1981-10-09,1981-10-08,281,42.1,3,21.9
NERC8_Def8_Event79,8,SPP,8,2002-05-18,2002-05-20,2002-05-18,138,42.1,3,42.2
NERC8_Def8_Event80,8,SPP,8,1997-04-24,1997-04-27,1997-04-24,114,42.0,4,85.0
NERC8_Def8_Event81,8,SPP,8,2011-05-14,2011-05-16,2011-05-16,136,41.7,3,50.0
NERC8_Def8_Event82,8,SPP,8,2014-05-13,2014-05-15,2014-05-15,135,41.5,3,46.9
NERC8_Def8_Event83,8,SPP,8,1993-09-14,1993-09-16,1993-09-15,258,41.3,3,54.7
NERC8_Def8_Event84,8,SPP,8,2015-10-02,2015-10-04,2015-10-02,275,41.3,3,50.6
NERC8_Def8_Event85,8,SPP,8,1991-09-19,1991-09-21,1991-09-20,263,41.2,3,47.5
NERC8_Def8_Event86,8,SPP,8,1981-09-16,1981-09-18,1981-09-18,261,40.7,3,56.9
NERC8_Def8_Event87,8,SPP,8,2021-04-15,2021-04-17,2021-04-17,107,40.6,3,63.8
NERC8_Def8_Event88,8,SPP,8,2020-05-09,2020-05-12,2020-05-09,130,39.6,4,56.9
NERC8_Def8_Event89,8,SPP,8,1995-05-01,1995-05-03,1995-05-02,122,39.2,3,58.4
NERC8_Def8_Event90,8,SPP,8,1981-05-09,1981-05-11,1981-05-11,131,39.2,3,44.1
NERC8_Def8_Event91,8,SPP,8,1988-10-04,1988-10-08,1988-10-05,279,39.0,5,60.9
NERC8_Def8_Event92,8,SPP,8,1984-10-20,1984-10-24,1984-10-24,298,38.9,5,90.6
NERC8_Def8_Event93,8,SPP,8,2003-09-28,2003-10-02,2003-10-02,275,38.9,5,56.6
NERC8_Def8_Event94,8,SPP,8,2000-09-24,2000-09-26,2000-09-26,270,38.8,3,31.6
NERC8_Def8_Event95,8,SPP,8,2005-04-30,2005-05-04,2005-04-30,120,38.0,5,74.7
NERC8_Def8_Event96,8,SPP,8,2009-10-09,2009-10-14,2009-10-11,284,37.1,6,80.9
NERC8_Def8_Event97,8,SPP,8,1983-04-19,1983-04-21,1983-04-20,110,36.6,3,46.6
NERC8_Def8_Event98,8,SPP,8,1983-09-21,1983-09-23,1983-09-21,264,36.5,3,52.2
NERC8_Def8_Event99,8,SPP,8,1993-04-03,1993-04-05,1993-04-05,95,36.3,3,45.0
NERC8_Def8_Event100,8,SPP,8,1995-09-20,1995-09-25,1995-09-22,265,35.6,6,84.4
NERC8_Def8_Event101,8,SPP,8,1994-04-29,1994-05-03,1994-05-01,121,35.5,5,79.7
NERC8_Def8_Event102,8,SPP,8,1986-10-12,1986-10-15,1986-10-13,286,35.4,4,45.9
NERC8_Def8_Event103,8,SPP,8,1985-09-29,1985-10-02,1985-10-01,274,34.6,4,77.2
NERC8_Def8_Event104,8,SPP,8,1984-09-26,1984-10-01,1984-09-30,274,34.4,6,97.5
NERC8_Def8_Event105,8,SPP,8,1989-09-23,1989-09-25,1989-09-24,267,33.7,3,41.6
NERC8_Def8_Event106,8,SPP,8,1999-04-15,1999-04-17,1999-04-17,107,33.5,3,77.5
NERC8_Def8_Event107,8,SPP,8,2018-10-11,2018-10-16,2018-10-15,288,33.0,6,78.1
NERC8_Def8_Event108,8,SPP,8,2012-10-06,2012-10-08,2012-10-07,281,31.8,3,50.6
NERC8_Def8_Event109,8,SPP,8,1980-04-12,1980-04-14,1980-04-14,105,31.2,3,53.4
NERC8_Def8_Event110,8,SPP,8,1983-04-04,1983-04-09,1983-04-07,97,30.9,6,84.1
NERC8_Def8_Event111,8,SPP,8,1981-10-22,1981-10-26,1981-10-24,297,30.8,5,67.8
NERC8_Def8_Event112,8,SPP,8,1998-11-04,1998-11-07,1998-11-06,310,30.7,4,60.0
NERC8_Def8_Event113,8,SPP,8,2013-05-03,2013-05-05,2013-05-03,123,30.6,3,79.4
NERC8_Def8_Event114,8,SPP,8,2002-10-31,2002-11-04,2002-11-04,308,30.5,5,91.9
NERC8_Def8_Event115,8,SPP,8,1984-03-29,1984-03-31,1984-03-30,90,30.4,3,61.2
NERC8_Def8_Event116,8,SPP,8,2008-04-12,2008-04-14,2008-04-14,105,30.1,3,41.6
NERC8_Def8_Event117,8,SPP,8,2020-10-24,2020-10-29,2020-10-27,301,29.9,6,87.5
NERC8_Def8_Event118,8,SPP,8,1998-03-14,1998-03-16,1998-03-14,73,29.6,3,47.2
NERC8_Def8_Event119,8,SPP,8,2021-04-20,2021-04-22,2021-04-21,111,29.4,3,45.6
NERC8_Def8_Event120,8,SPP,8,2020-04-13,2020-04-15,2020-04-13,104,29.4,3,33.8
NERC8_Def8_Event121,8,SPP,8,1984-11-18,1984-11-20,1984-11-20,325,27.6,3,40.9
NERC8_Def8_Event122,8,SPP,8,2000-10-06,2000-10-10,2000-10-09,283,27.1,5,96.6
NERC8_Def8_Event123,8,SPP,8,1990-03-24,1990-03-26,1990-03-25,84,25.9,3,72.8
NERC8_Def8_Event124,8,SPP,8,1989-10-17,1989-10-19,1989-10-19,292,25.1,3,63.8
NERC8_Def8_Event125,8,SPP,8,2000-11-12,2000-11-14,2000-11-14,319,24.5,3,57.2
NERC8_Def8_Event126,8,SPP,8,1999-03-12,1999-03-14,1999-03-14,73,24.4,3,62.2
NERC8_Def8_Event127,8,SPP,8,2001-03-25,2001-03-28,2001-03-26,85,24.3,4,81.9
NERC8_Def8_Event128,8,SPP,8,2023-10-28,2023-11-01,2023-11-01,305,24.3,5,84.1
NERC8_Def8_Event129,8,SPP,8,2007-04-05,2007-04-09,2007-04-07,97,24.3,5,78.4
NERC8_Def8_Event130,8,SPP,8,2000-11-07,2000-11-10,2000-11-10,315,24.2,4,80.6
NERC8_Def8_Event131,8,SPP,8,2022-11-14,2022-11-16,2022-11-16,320,24.2,3,54.4
NERC8_Def8_Event132,8,SPP,8,1997-04-11,1997-04-13,1997-04-13,103,23.9,3,52.8
NERC8_Def8_Event133,8,SPP,8,1992-11-04,1992-11-06,1992-11-05,310,23.8,3,43.4
NERC8_Def8_Event134,8,SPP,8,1998-03-19,1998-03-21,1998-03-21,80,23.5,3,53.1
NERC8_Def8_Event135,8,SPP,8,1983-03-20,1983-03-24,1983-03-21,80,23.2,5,71.2
NERC8_Def8_Event136,8,SPP,8,1991-12-01,1991-12-03,1991-12-03,337,23.2,3,44.7
NERC8_Def8_Event137,8,SPP,8,2019-10-28,2019-10-31,2019-10-31,304,23.0,4,72.2
NERC8_Def8_Event138,8,SPP,8,1982-11-24,1982-11-27,1982-11-24,328,22.0,4,44.1
NERC8_Def8_Event139,8,SPP,8,2006-03-19,2006-03-24,2006-03-24,83,21.8,6,75.9
NERC8_Def8_Event140,8,SPP,8,1992-11-25,1992-11-27,1992-11-27,332,20.4,3,55.0
NERC8_Def8_Event141,8,SPP,8,2013-03-22,2013-03-26,2013-03-26,85,20.1,5,74.4
NERC8_Def8_Event142,8,SPP,8,2007-11-22,2007-11-24,2007-11-23,327,20.1,3,57.2
NERC8_Def8_Event143,8,SPP,8,1987-03-29,1987-03-31,1987-03-30,89,19.7,3,40.9
NERC8_Def8_Event144,8,SPP,8,1980-11-15,1980-11-19,1980-11-18,323,19.5,5,84.4
NERC8_Def8_Event145,8,SPP,8,1996-03-26,1996-03-28,1996-03-26,86,18.9,3,43.4
NERC8_Def8_Event146,8,SPP,8,1995-03-01,1995-03-03,1995-03-02,61,18.8,3,74.4
NERC8_Def8_Event147,8,SPP,8,1988-03-13,1988-03-15,1988-03-14,74,18.5,3,62.8
NERC8_Def8_Event148,8,SPP,8,1997-11-10,1997-11-16,1997-11-16,320,18.3,7,89.1
NERC8_Def8_Event149,8,SPP,8,2000-01-27,2000-01-29,2000-01-28,28,17.9,3,49.7
NERC8_Def8_Event150,8,SPP,8,1982-03-05,1982-03-07,1982-03-07,66,17.7,3,35.3
NERC8_Def8_Event151,8,SPP,8,1996-11-25,1996-11-27,1996-11-26,331,17.2,3,67.5
NERC8_Def8_Event152,8,SPP,8,2013-02-26,2013-03-02,2013-03-02,61,17.1,5,64.1
NERC8_Def8_Event153,8,SPP,8,2013-11-23,2013-11-27,2013-11-27,331,16.1,5,96.9
NERC8_Def8_Event154,8,SPP,8,1993-03-11,1993-03-14,1993-03-13,72,16.1,4,63.4
NERC8_Def8_Event155,8,SPP,8,1984-02-27,1984-02-29,1984-02-29,60,16.1,3,51.9
NERC8_Def8_Event156,8,SPP,8,2009-01-25,2009-01-27,2009-01-25,25,16.0,3,52.2
NERC8_Def8_Event157,8,SPP,8,2018-11-08,2018-11-14,2018-11-13,317,16.0,7,85.9
NERC8_Def8_Event158,8,SPP,8,2008-03-06,2008-03-08,2008-03-08,68,13.5,3,39.4
NERC8_Def8_Event159,8,SPP,8,1986-11-11,1986-11-14,1986-11-13,317,13.2,4,78.8
NERC8_Def8_Event160,8,SPP,8,1984-01-13,1984-01-15,1984-01-14,14,13.1,3,54.4
NERC8_Def8_Event161,8,SPP,8,1991-10-30,1991-11-05,1991-11-03,307,12.5,7,96.6
NERC8_Def8_Event162,8,SPP,8,2013-02-21,2013-02-23,2013-02-23,54,12.3,3,66.6
NERC8_Def8_Event163,8,SPP,8,2019-11-12,2019-11-14,2019-11-12,316,11.8,3,36.2
NERC8_Def8_Event164,8,SPP,8,2014-11-12,2014-11-18,2014-11-18,322,11.8,7,96.9
NERC8_Def8_Event165,8,SPP,8,2009-12-25,2009-12-27,2009-12-27,361,11.2,3,56.9
NERC8_Def8_Event166,8,SPP,8,2010-02-22,2010-02-24,2010-02-24,55,10.4,3,34.7
NERC8_Def8_Event167,8,SPP,8,1984-12-04,1984-12-06,1984-12-06,341,10.3,3,56.6
NERC8_Def8_Event168,8,SPP,8,2005-01-14,2005-01-17,2005-01-16,16,9.8,4,54.1
NERC8_Def8_Event169,8,SPP,8,2022-02-23,2022-02-25,2022-02-23,54,9.3,3,80.0
NERC8_Def8_Event170,8,SPP,8,2006-11-30,2006-12-04,2006-12-01,335,9.1,5,46.6
NERC8_Def8_Event171,8,SPP,8,1989-03-05,1989-03-07,1989-03-06,65,9.0,3,55.0
NERC8_Def8_Event172,8,SPP,8,2003-02-24,2003-02-28,2003-02-25,56,8.1,5,76.6
NERC8_Def8_Event173,8,SPP,8,1998-12-22,1998-12-24,1998-12-22,356,7.2,3,74.4
NERC8_Def8_Event174,8,SPP,8,1996-03-07,1996-03-09,1996-03-08,68,6.9,3,68.1
NERC8_Def8_Event175,8,SPP,8,1986-02-09,1986-02-12,1986-02-11,42,6.2,4,82.2
NERC8_Def8_Event176,8,SPP,8,1980-02-09,1980-02-12,1980-02-12,43,6.2,4,53.1
NERC8_Def8_Event177,8,SPP,8,2000-12-24,2000-12-27,2000-12-24,359,5.9,4,69.4
NERC8_Def8_Event178,8,SPP,8,2003-01-22,2003-01-24,2003-01-23,23,4.9,3,41.2
NERC8_Def8_Event179,8,SPP,8,2005-12-05,2005-12-09,2005-12-09,343,4.8,5,65.9
NERC8_Def8_Event180,8,SPP,8,2015-02-26,2015-03-02,2015-02-27,58,4.7,5,91.6
NERC8_Def8_Event181,8,SPP,8,1998-03-08,1998-03-12,1998-03-12,71,3.8,5,85.6
NERC8_Def8_Event182,8,SPP,8,2013-12-05,2013-12-11,2013-12-07,341,3.2,7,89.4
NERC8_Def8_Event183,8,SPP,8,1993-02-16,1993-02-18,1993-02-18,49,2.7,3,69.4
NERC8_Def8_Event184,8,SPP,8,2019-03-03,2019-03-05,2019-03-04,63,2.7,3,72.8
NERC8_Def8_Event185,8,SPP,8,2000-12-17,2000-12-19,2000-12-17,352,2.2,3,40.9
NERC8_Def8_Event186,8,SPP,8,1980-01-27,1980-02-01,1980-01-31,31,2.2,6,65.6
NERC8_Def8_Event187,8,SPP,8,1990-12-22,1990-12-24,1990-12-24,358,2.1,3,40.6
NERC8_Def8_Event188,8,SPP,8,2010-01-01,2010-01-05,2010-01-02,2,1.7,5,55.0
NERC8_Def8_Event189,8,SPP,8,2000-12-12,2000-12-14,2000-12-12,347,1.4,3,72.8
NERC8_Def8_Event190,8,SPP,8,2000-12-29,2000-12-31,2000-12-31,366,0.8,3,54.1
NERC8_Def8_Event191,8,SPP,8,1989-02-03,1989-02-08,1989-02-04,35,-0.1,6,90.6
NERC8_Def8_Event192,8,SPP,8,1985-12-11,1985-12-14,1985-12-14,348,-0.4,4,83.4
NERC8_Def8_Event193,8,SPP,8,2014-02-05,2014-02-07,2014-02-06,37,-0.9,3,65.0
NERC8_Def8_Event194,8,SPP,8,2014-03-02,2014-03-04,2014-03-03,62,-0.9,3,37.2
NERC8_Def8_Event195,8,SPP,8,1984-01-17,1984-01-21,1984-01-19,19,-0.9,5,79.1
NERC8_Def8_Event196,8,SPP,8,1988-01-04,1988-01-10,1988-01-08,8,-1.2,7,83.8
NERC8_Def8_Event197,8,SPP,8,1982-02-04,1982-02-06,1982-02-06,37,-1.4,3,63.8
NERC8_Def8_Event198,8,SPP,8,2007-01-13,2007-01-17,2007-01-16,16,-2.0,5,75.3
NERC8_Def8_Event199,8,SPP,8,1997-01-10,1997-01-14,1997-01-12,12,-2.7,5,95.0
NERC8_Def8_Event200,8,SPP,8,1985-01-31,1985-02-07,1985-02-01,32,-3.1,8,81.6
NERC8_Def8_Event201,8,SPP,8,2010-01-07,2010-01-10,2010-01-09,9,-6.0,4,60.3
NERC8_Def8_Event202,8,SPP,8,2011-02-08,2011-02-10,2011-02-10,41,-6.5,3,47.8
NERC8_Def8_Event203,8,SPP,8,2024-01-13,2024-01-16,2024-01-14,14,-7.8,4,86.2
NERC8_Def8_Event204,8,SPP,8,1996-01-30,1996-02-04,1996-02-03,34,-8.4,6,96.2
NERC8_Def8_Event205,8,SPP,8,2011-02-02,2011-02-04,2011-02-03,34,-10.2,3,50.0
NERC8_Def8_Event206,8,SPP,8,1982-01-10,1982-01-13,1982-01-10,10,-11.6,4,65.9
NERC8_Def8_Event207,8,SPP,8,2021-02-09,2021-02-19,2021-02-16,47,-13.5,11,99.4
NERC8_Def8_Event208,8,SPP,8,1983-12-18,1983-12-30,1983-12-25,359,-15.0,13,93.4
NERC8_Def8_Event209,8,SPP,8,1985-01-20,1985-01-22,1985-01-20,20,-15.1,3,50.0
NERC8_Def8_Event210,8,SPP,8,1989-12-15,1989-12-24,1989-12-23,357,-16.1,10,84.1
NERC9_Def8_Event1,9,SERC: Delta,8,2016-08-13,2016-08-19,2016-08-19,232,73.8,7,63.0
NERC9_Def8_Event2,9,SERC: Delta,8,2020-07-25,2020-07-27,2020-07-27,209,73.4,3,30.9
NERC9_Def8_Event3,9,SERC: Delta,8,2007-07-04,2007-07-06,2007-07-06,187,73.2,3,48.1
NERC9_Def8_Event4,9,SERC: Delta,8,1983-08-01,1983-08-03,1983-08-01,213,73.2,3,35.2
NERC9_Def8_Event5,9,SERC: Delta,8,1991-08-31,1991-09-02,1991-09-01,244,73.1,3,46.9
NERC9_Def8_Event6,9,SERC: Delta,8,1989-06-27,1989-07-01,1989-06-30,181,72.7,5,53.7
NERC9_Def8_Event7,9,SERC: Delta,8,2024-07-22,2024-07-27,2024-07-26,208,72.7,6,94.4
NERC9_Def8_Event8,9,SERC: Delta,8,1993-06-20,1993-06-22,1993-06-21,172,71.9,3,45.1
NERC9_Def8_Event9,9,SERC: Delta,8,2002-07-14,2002-07-16,2002-07-16,197,71.8,3,37.7
NERC9_Def8_Event10,9,SERC: Delta,8,2017-08-07,2017-08-09,2017-08-09,221,71.7,3,33.3
NERC9_Def8_Event11,9,SERC: Delta,8,2022-08-23,2022-08-25,2022-08-25,237,71.7,3,51.9
NERC9_Def8_Event12,9,SERC: Delta,8,2021-07-19,2021-07-21,2021-07-21,202,71.1,3,34.6
NERC9_Def8_Event13,9,SERC: Delta,8,2016-06-02,2016-06-04,2016-06-04,156,71.0,3,40.1
NERC9_Def8_Event14,9,SERC: Delta,8,1994-07-09,1994-07-13,1994-07-11,192,70.9,5,56.2
NERC9_Def8_Event15,9,SERC: Delta,8,2001-08-29,2001-09-03,2001-08-29,241,70.8,6,77.2
NERC9_Def8_Event16,9,SERC: Delta,8,2009-09-11,2009-09-13,2009-09-12,255,70.3,3,48.8
NERC9_Def8_Event17,9,SERC: Delta,8,2003-06-16,2003-06-18,2003-06-18,169,70.1,3,48.8
NERC9_Def8_Event18,9,SERC: Delta,8,2012-07-09,2012-07-15,2012-07-13,195,70.1,7,87.0
NERC9_Def8_Event19,9,SERC: Delta,8,1999-07-11,1999-07-13,1999-07-13,194,70.0,3,48.1
NERC9_Def8_Event20,9,SERC: Delta,8,2007-07-14,2007-07-17,2007-07-16,197,69.9,4,45.1
NERC9_Def8_Event21,9,SERC: Delta,8,2017-08-26,2017-08-31,2017-08-29,241,69.8,6,71.0
NERC9_Def8_Event22,9,SERC: Delta,8,1984-08-12,1984-08-14,1984-08-14,227,69.2,3,35.2
NERC9_Def8_Event23,9,SERC: Delta,8,2002-06-24,2002-06-27,2002-06-24,175,68.8,4,42.6
NERC9_Def8_Event24,9,SERC: Delta,8,1983-06-15,1983-06-27,1983-06-18,169,68.7,13,93.2
NERC9_Def8_Event25,9,SERC: Delta,8,1991-08-12,1991-08-15,1991-08-15,227,68.7,4,46.9
NERC9_Def8_Event26,9,SERC: Delta,8,2018-09-09,2018-09-11,2018-09-10,253,68.7,3,51.2
NERC9_Def8_Event27,9,SERC: Delta,8,2008-08-16,2008-08-20,2008-08-18,231,68.4,5,37.7
NERC9_Def8_Event28,9,SERC: Delta,8,2017-06-25,2017-06-29,2017-06-26,177,68.3,5,48.1
NERC9_Def8_Event29,9,SERC: Delta,8,1995-06-29,1995-07-02,1995-07-02,183,68.3,4,77.2
NERC9_Def8_Event30,9,SERC: Delta,8,2004-06-23,2004-07-01,2004-06-26,178,68.0,9,93.8
NERC9_Def8_Event31,9,SERC: Delta,8,1996-08-30,1996-09-02,1996-09-02,246,67.9,4,67.3
NERC9_Def8_Event32,9,SERC: Delta,8,1994-08-21,1994-08-23,1994-08-23,235,67.8,3,46.3
NERC9_Def8_Event33,9,SERC: Delta,8,2021-06-03,2021-06-06,2021-06-03,154,67.6,4,41.4
NERC9_Def8_Event34,9,SERC: Delta,8,1997-06-08,1997-06-10,1997-06-09,160,67.4,3,34.6
NERC9_Def8_Event35,9,SERC: Delta,8,1989-07-20,1989-07-25,1989-07-21,202,66.0,6,93.8
NERC9_Def8_Event36,9,SERC: Delta,8,2014-07-30,2014-08-03,2014-07-30,211,65.7,5,88.3
NERC9_Def8_Event37,9,SERC: Delta,8,1984-07-29,1984-08-06,1984-07-30,212,65.1,9,67.3
NERC9_Def8_Event38,9,SERC: Delta,8,1985-06-18,1985-06-20,1985-06-20,171,64.6,3,45.7
NERC9_Def8_Event39,9,SERC: Delta,8,2014-07-15,2014-07-20,2014-07-16,197,64.5,6,89.5
NERC9_Def8_Event40,9,SERC: Delta,8,2008-09-03,2008-09-06,2008-09-06,250,63.9,4,56.8
NERC9_Def8_Event41,9,SERC: Delta,8,1999-06-15,1999-06-18,1999-06-18,169,63.4,4,61.7
NERC9_Def8_Event42,9,SERC: Delta,8,1993-05-24,1993-05-26,1993-05-26,146,63.3,3,40.7
NERC9_Def8_Event43,9,SERC: Delta,8,2019-07-23,2019-07-25,2019-07-25,206,63.2,3,80.2
NERC9_Def8_Event44,9,SERC: Delta,8,1994-07-27,1994-08-03,1994-07-28,209,62.8,8,87.7
NERC9_Def8_Event45,9,SERC: Delta,8,2020-09-20,2020-09-24,2020-09-20,264,61.5,5,74.1
NERC9_Def8_Event46,9,SERC: Delta,8,1990-07-13,1990-07-17,1990-07-14,195,61.1,5,68.5
NERC9_Def8_Event47,9,SERC: Delta,8,1983-06-06,1983-06-09,1983-06-09,160,61.0,4,81.5
NERC9_Def8_Event48,9,SERC: Delta,8,1992-08-12,1992-08-20,1992-08-16,229,60.9,9,83.3
NERC9_Def8_Event49,9,SERC: Delta,8,1992-08-28,1992-08-30,1992-08-29,242,60.6,3,73.5
NERC9_Def8_Event50,9,SERC: Delta,8,2024-09-05,2024-09-08,2024-09-08,252,59.9,4,57.4
NERC9_Def8_Event51,9,SERC: Delta,8,1997-05-29,1997-06-02,1997-06-01,152,59.7,5,75.9
NERC9_Def8_Event52,9,SERC: Delta,8,1986-08-28,1986-08-31,1986-08-30,242,58.6,4,68.5
NERC9_Def8_Event53,9,SERC: Delta,8,1995-06-12,1995-06-15,1995-06-13,164,58.5,4,84.0
NERC9_Def8_Event54,9,SERC: Delta,8,1989-09-28,1989-09-30,1989-09-28,271,58.0,3,63.0
